T,S
46.94,1
46.96,1
46.98,1
47,1
47.02,1
47.04,1
47.06,1
47.08,1
47.1,1
47.12,1
47.14,1
47.16,1
47.18,1
47.2,1
47.22,1
47.24,1
47.26,1
47.28,1
47.3,1
47.32,1
47.34,1
47.36,1
47.38,1
47.4,1
47.42,1
47.44,1
47.46,1
47.48,1
47.5,1
47.52,1
47.54,1
47.56,1
47.58,1
47.6,1
47.62,1
47.64,1
47.66,1
47.68,1
47.7,1
47.72,1
47.74,1
47.76,1
47.78,1
47.8,1
47.82,1
47.84,1
47.86,1
47.88,1
47.9,1
47.92,1
47.94,1
47.96,1
47.98,1
48,1
48.02,1
48.04,1
48.06,1
48.08,1
48.1,1
48.12,1
48.14,1
48.16,1
48.18,1
48.2,1
48.22,1
48.24,1
48.26,1
48.28,1
48.3,1
48.32,1
48.34,1
48.36,1
48.38,1
48.4,1
48.42,1
48.44,1
48.46,1
48.48,1
48.5,1
48.52,1
48.54,1
48.56,1
48.58,1
48.6,1
48.62,1
48.64,1
48.66,1
48.68,1
48.7,1
48.72,1
48.74,1
48.76,1
48.78,1
48.8,1
48.82,1
48.84,1
48.86,1
48.88,1
48.9,1
48.92,1
48.94,1
48.96,1
48.98,1
49,1
49.02,1
49.04,1
49.06,1
49.08,1
49.1,1
49.12,1
49.14,1
49.16,1
49.18,1
49.2,1
49.22,1
49.24,1
49.26,1
49.28,1
49.3,1
49.32,1
49.34,1
49.36,1
49.38,1
49.4,1
49.42,1
49.44,1
49.46,1
49.48,1
49.5,1
49.52,1
49.54,1
49.56,1
49.58,1
49.6,1
49.62,1
49.64,1
49.66,1
49.68,1
49.7,1
49.72,1
49.74,1
49.76,1
49.78,1
49.8,1
49.82,1
49.84,1
49.86,1
49.88,1
49.9,1
49.92,1
49.94,1
49.96,1
49.98,1
50,1
50.02,1
50.04,1
50.06,1
50.08,1
50.1,1
50.12,1
50.14,1
50.16,1
50.18,1
50.2,1
50.22,1
50.24,1
50.26,1
50.28,1
50.3,1
50.32,1
50.34,1
50.36,1
50.38,1
50.4,1
50.42,1
50.44,1
50.46,1
50.48,1
50.5,1
50.52,1
50.54,1
50.56,1
50.58,1
50.6,1
50.62,1
50.64,1
50.66,1
50.68,1
50.7,1
50.72,1
50.74,1
50.76,1
50.78,1
50.8,1
50.82,1
50.84,1
50.86,1
50.88,1
50.9,1
50.92,1
50.94,1
50.96,1
50.98,1
51,1
51.02,1
51.04,1
51.06,1
51.08,1
51.1,1
51.12,1
51.14,1
51.16,1
51.18,1
51.2,1
51.22,1
51.24,1
51.26,1
51.28,1
51.3,1
51.32,1
51.34,1
51.36,1
51.38,1
51.4,1
51.42,1
51.44,1
51.46,1
51.48,1
51.5,1
51.52,1
51.54,1
51.56,1
51.58,1
51.6,1
51.62,1
51.64,1
51.66,1
51.68,1
51.7,1
51.72,1
51.74,1
51.76,1
51.78,1
51.8,1
51.82,1
51.84,1
51.86,1
51.88,1
51.9,1
51.92,1
51.94,1
51.96,1
51.98,1
52,1
52.02,1
52.04,1
52.06,1
52.08,1
52.1,1
52.12,1
52.14,1
52.16,1
52.18,1
52.2,1
52.22,1
52.24,1
52.26,1
52.28,1
52.3,1
52.32,1
52.34,1
52.36,1
52.38,1
52.4,1
52.42,1
52.44,1
52.46,1
52.48,1
52.5,1
52.52,1
52.54,1
52.56,1
52.58,1
52.6,1
52.62,1
52.64,1
52.66,1
52.68,1
52.7,1
52.72,1
52.74,1
52.76,1
52.78,1
52.8,1
52.82,1
52.84,1
52.86,1
52.88,1
52.9,1
52.92,1
52.94,1
52.96,1
52.98,1
53,1
53.02,1
53.04,1
53.06,1
53.08,1
53.1,1
53.12,1
53.14,1
53.16,1
53.18,1
53.2,1
53.22,1
53.24,1
53.26,1
53.28,1
53.3,1
53.32,1
53.34,1
53.36,1
53.38,1
53.4,1
53.42,1
53.44,1
53.46,1
53.48,1
53.5,1
53.52,1
53.54,1
53.56,1
53.58,1
53.6,1
53.62,1
53.64,1
53.66,1
53.68,1
53.7,1
53.72,1
53.74,1
53.76,1
53.78,1
53.8,1
53.82,1
53.84,1
53.86,1
53.88,1
53.9,1
53.92,1
53.94,1
53.96,1
53.98,1
54,1
54.02,1
54.04,1
54.06,1
54.08,1
54.1,1
54.12,1
54.14,1
54.16,1
54.18,1
54.2,1
54.22,1
54.24,1
54.26,1
54.28,1
54.3,1
54.32,1
54.34,1
54.36,1
54.38,1
54.4,1
54.42,1
54.44,1
54.46,1
54.48,1
54.5,1
54.52,1
54.54,1
54.56,1
54.58,1
54.6,1
54.62,1
54.64,1
54.66,1
54.68,1
54.7,1
54.72,1
54.74,1
54.76,1
54.78,1
54.8,1
54.82,1
54.84,1
54.86,1
54.88,1
54.9,1
54.92,1
54.94,1
54.96,1
54.98,1
55,1
55.02,1
55.04,1
55.06,1
55.08,1
55.1,1
55.12,1
55.14,1
55.16,1
55.18,1
55.2,1
55.22,1
55.24,1
55.26,1
55.28,1
55.3,1
55.32,1
55.34,1
55.36,1
55.38,1
55.4,1
55.42,1
55.44,1
55.46,1
55.48,1
55.5,1
55.52,1
55.54,1
55.56,1
55.58,1
55.6,1
55.62,1
55.64,1
55.66,1
55.68,1
55.7,1
55.72,1
55.74,1
55.76,1
55.78,1
55.8,1
55.82,1
55.84,1
55.86,1
55.88,1
55.9,1
55.92,1
55.94,1
55.96,1
55.98,1
56,1
56.02,1
56.04,1
56.06,1
56.08,1
56.1,1
56.12,1
56.14,1
56.16,1
56.18,1
56.2,1
56.22,1
56.24,1
56.26,1
56.28,1
56.3,1
56.32,1
56.34,1
56.36,1
56.38,1
56.4,1
56.42,1
56.44,1
56.46,1
56.48,1
56.5,1
56.52,1
56.54,1
56.56,1
56.58,1
56.6,1
56.62,1
56.64,1
56.66,1
56.68,1
56.7,1
56.72,1
56.74,1
56.76,1
56.78,1
56.8,1
56.82,1
56.84,1
56.86,1
56.88,1
56.9,1
56.92,1
56.94,1
56.96,1
56.98,1
57,1
57.02,1
57.04,1
57.06,1
57.08,1
57.1,1
57.12,1
57.14,1
57.16,1
57.18,1
57.2,1
57.22,1
57.24,1
57.26,1
57.28,1
57.3,1
57.32,1
57.34,1
57.36,1
57.38,1
57.4,1
57.42,1
57.44,1
57.46,1
57.48,1
57.5,1
57.52,1
57.54,1
57.56,1
57.58,1
57.6,1
57.62,1
57.64,1
57.66,1
57.68,1
57.7,1
57.72,1
57.74,1
57.76,1
57.78,1
57.8,1
57.82,1
57.84,1
57.86,1
57.88,1
57.9,1
57.92,1
57.94,1
57.96,1
57.98,1
58,1
58.02,1
58.04,1
58.06,1
58.08,1
58.1,1
58.12,1
58.14,1
58.16,1
58.18,1
58.2,1
58.22,1
58.24,1
58.26,1
58.28,1
58.3,1
58.32,1
58.34,1
58.36,1
58.38,1
58.4,1
58.42,1
58.44,1
58.46,1
58.48,1
58.5,1
58.52,1
58.54,1
58.56,1
58.58,1
58.6,1
58.62,1
58.64,1
58.66,1
58.68,1
58.7,1
58.72,1
58.74,1
58.76,1
58.78,1
58.8,1
58.82,1
58.84,1
58.86,1
58.88,1
58.9,1
58.92,1
58.94,1
58.96,1
58.98,1
59,1
59.02,1
59.04,1
59.06,1
59.08,1
59.1,1
59.12,1
59.14,1
59.16,1
59.18,1
59.2,1
59.22,1
59.24,1
59.26,1
59.28,1
59.3,1
59.32,1
59.34,1
59.36,1
59.38,1
59.4,1
59.42,1
59.44,1
59.46,1
59.48,1
59.5,1
59.52,1
59.54,1
59.56,1
59.58,1
59.6,1
59.62,1
59.64,1
59.66,1
59.68,1
59.7,1
59.72,1
59.74,1
59.76,1
59.78,1
59.8,1
59.82,1
59.84,1
59.86,1
59.88,1
59.9,1
59.92,1
59.94,1
59.96,1
59.98,1
60,1
60.02,1
60.04,1
60.06,1
60.08,1
60.1,1
60.12,1
60.14,1
60.16,1
60.18,0
60.2,0
60.22,0
60.24,0
60.26,0
60.28,0
60.3,0
60.32,0
60.34,0
60.36,0
60.38,0
60.4,0
60.42,0
60.44,0
60.46,0
60.48,0
60.5,0
60.52,0
60.54,0
60.56,0
60.58,0
60.6,0
60.62,0
60.64,0
60.66,0
60.68,0
60.7,0
60.72,0
60.74,0
60.76,0
60.78,0
60.8,0
60.82,0
60.84,0
60.86,0
60.88,0
60.9,0
60.92,0
60.94,0
60.96,0
60.98,0
61,0
61.02,0
61.04,0
61.06,0
61.08,0
61.1,0
61.12,0
61.14,0
61.16,0
61.18,0
61.2,0
61.22,0
61.24,0
61.26,0
61.28,0
61.3,0
61.32,0
61.34,0
61.36,0
61.38,0
61.4,0
61.42,0
61.44,0
61.46,0
61.48,0
61.5,0
61.52,0
61.54,0
61.56,0
61.58,0
61.6,0
61.62,0
61.64,0
61.66,0
61.68,0
61.7,0
61.72,0
61.74,0
61.76,0
61.78,0
61.8,0
61.82,0
61.84,0
61.86,0
61.88,0
61.9,0
61.92,0
61.94,0
61.96,0
61.98,0
62,0
62.02,0
62.04,0
62.06,0
62.08,0
62.1,0
62.12,0
62.14,0
62.16,0
62.18,0
62.2,0
62.22,0
62.24,0
62.26,0
62.28,0
62.3,0
62.32,0
62.34,0
62.36,0
62.38,0
62.4,0
62.42,0
62.44,0
62.46,0
62.48,0
62.5,0
62.52,0
62.54,0
62.56,0
62.58,0
62.6,0
62.62,0
62.64,0
62.66,0
62.68,0
62.7,0
62.72,0
62.74,0
62.76,0
62.78,0
62.8,0
62.82,0
62.84,0
62.86,0
62.88,0
62.9,0
62.92,0
62.94,0
62.96,0
62.98,0
63,0
63.02,0
63.04,0
63.06,0
63.08,0
63.1,0
63.12,0
63.14,0
63.16,0
63.18,0
63.2,0
63.22,0
63.24,0
63.26,0
63.28,0
63.3,0
63.32,0
63.34,0
63.36,0
63.38,0
63.4,0
63.42,0
63.44,0
63.46,0
63.48,0
63.5,0
63.52,0
63.54,0
63.56,0
63.58,0
63.6,0
63.62,0
63.64,0
63.66,0
63.68,0
63.7,0
63.72,0
63.74,0
63.76,0
63.78,0
63.8,0
63.82,0
63.84,0
63.86,0
63.88,0
63.9,0
63.92,0
63.94,0
63.96,0
63.98,0
64,0
64.02,0
64.04,0
64.06,0
64.08,0
64.1,0
64.12,0
64.14,0
64.16,0
64.18,0
64.2,0
64.22,0
64.24,0
64.26,0
64.28,0
64.3,0
64.32,0
64.34,0
64.36,0
64.38,0
64.4,0
64.42,0
64.44,0
64.46,0
64.48,0
64.5,0
64.52,0
64.54,0
64.56,0
64.58,0
64.6,0
64.62,0
64.64,0
64.66,0
64.68,0
64.7,0
64.72,0
64.74,0
64.76,0
64.78,0
64.8,0
64.82,0
64.84,0
64.86,0
64.88,0
64.9,0
64.92,0
64.94,0
64.96,0
64.98,0
65,0
65.02,0
65.04,0
65.06,0
65.08,0
65.1,0
65.12,0
65.14,0
65.16,0
65.18,0
65.2,0
65.22,0
65.24,0
65.26,0
65.28,0
65.3,0
65.32,0
65.34,0
65.36,0
65.38,0
65.4,0
65.42,0
65.44,0
65.46,0
65.48,0
65.5,0
65.52,0
65.54,0
65.56,0
65.58,0
65.6,0
65.62,0
65.64,0
65.66,0
65.68,0
65.7,0
65.72,0
65.74,0
65.76,0
65.78,0
65.8,0
65.82,0
65.84,0
65.86,0
65.88,0
65.9,0
65.92,0
65.94,0
65.96,0
65.98,0
66,0
66.02,0
66.04,0
66.06,0
66.08,0
66.1,0
66.12,0
66.14,0
66.16,0
66.18,0
66.2,0
66.22,0
66.24,0
66.26,0
66.28,0
66.3,0
66.32,0
66.34,0
66.36,0
66.38,0
66.4,0
66.42,0
66.44,0
66.46,0
66.48,0
66.5,0
66.52,0
66.54,0
66.56,0
66.58,0
66.6,0
66.62,0
66.64,0
66.66,0
66.68,0
66.7,0
66.72,0
66.74,0
66.76,0
66.78,0
66.8,0
66.82,0
66.84,0
66.86,0
66.88,0
66.9,0
66.92,0
66.94,0
66.96,0
66.98,0
67,0
67.02,0
67.04,0
67.06,0
67.08,0
67.1,0
67.12,0
67.14,0
67.16,0
67.18,0
67.2,0
67.22,0
67.24,0
67.26,0
67.28,0
67.3,0
67.32,0
67.34,0
67.36,0
67.38,0
67.4,0
67.42,0
67.44,0
67.46,0
67.48,0
67.5,0
67.52,0
67.54,0
67.56,0
67.58,0
67.6,0
67.62,0
67.64,0
67.66,0
67.68,0
67.7,0
67.72,0
67.74,0
67.76,0
67.78,0
67.8,0
67.82,0
67.84,0
67.86,0
67.88,0
67.9,0
67.92,0
67.94,0
67.96,0
67.98,0
68,0
68.02,0
68.04,0
68.06,0
68.08,0
68.1,0
68.12,0
68.14,0
68.16,0
68.18,0
68.2,0
68.22,0
68.24,0
68.26,0
68.28,0
68.3,0
68.32,0
68.34,0
68.36,0
68.38,0
68.4,0
68.42,0
68.44,0
68.46,0
68.48,0
68.5,0
68.52,0
68.54,0
68.56,0
68.58,0
68.6,0
68.62,0
68.64,0
68.66,0
68.68,0
68.7,0
68.72,0
68.74,0
68.76,0
68.78,0
68.8,0
68.82,0
68.84,0
68.86,0
68.88,0
68.9,0
68.92,0
68.94,0
68.96,0
68.98,0
69,0
69.02,0
69.04,0
69.06,0
69.08,0
69.1,0
69.12,0
69.14,0
69.16,0
69.18,0
69.2,0
69.22,0
69.24,0
69.26,0
69.28,0
69.3,0
69.32,0
69.34,0
69.36,0
69.38,0
69.4,0
69.42,0
69.44,0
69.46,0
69.48,0
69.5,0
69.52,0
69.54,0
69.56,0
69.58,0
69.6,0
69.62,0
69.64,0
69.66,0
69.68,0
69.7,0
69.72,0
69.74,0
69.76,0
69.78,0
69.8,0
69.82,0
69.84,0
69.86,0
69.88,0
69.9,0
69.92,0
69.94,0
69.96,0
69.98,0
70,0
70.02,0
70.04,0
70.06,0
70.08,0
70.1,0
70.12,0
70.14,0
70.16,0
70.18,0
70.2,0
70.22,0
70.24,0
70.26,0
70.28,0
70.3,0
70.32,0
70.34,0
70.36,0
70.38,0
70.4,0
70.42,0
70.44,0
70.46,0
70.48,0
70.5,0
70.52,0
70.54,0
70.56,0
70.58,0
70.6,0
70.62,0
70.64,0
70.66,0
70.68,0
70.7,0
70.72,0
70.74,0
70.76,0
70.78,0
70.8,0
70.82,0
70.84,0
70.86,0
70.88,0
70.9,0
70.92,0
70.94,0
70.96,0
70.98,0
71,0
71.02,0
71.04,0
71.06,0
71.08,0
71.1,0
71.12,0
71.14,0
71.16,0
71.18,0
71.2,0
71.22,0
71.24,0
71.26,0
71.28,0
71.3,0
71.32,0
71.34,0
71.36,0
71.38,0
71.4,0
71.42,0
71.44,0
71.46,0
71.48,0
71.5,0
71.52,0
71.54,0
71.56,0
71.58,0
71.6,0
71.62,0
71.64,0
71.66,0
71.68,0
71.7,0
71.72,0
71.74,0
71.76,0
71.78,0
71.8,0
71.82,0
71.84,0
71.86,0
71.88,0
71.9,0
71.92,0
71.94,0
71.96,0
71.98,0
72,0
72.02,0
72.04,0
72.06,0
72.08,0
72.1,0
72.12,0
72.14,0
72.16,0
72.18,0
72.2,0
72.22,0
72.24,0
72.26,0
72.28,0
72.3,0
72.32,0
72.34,0
72.36,0
72.38,0
72.4,0
72.42,0
72.44,0
72.46,0
72.48,0
72.5,0
72.52,0
72.54,0
72.56,0
72.58,0
72.6,0
72.62,0
72.64,0
72.66,0
72.68,0
72.7,0
72.72,0
72.74,0
72.76,0
72.78,0
72.8,0
72.82,0
72.84,0
72.86,0
72.88,0
72.9,0
72.92,0
72.94,0
72.96,0
72.98,0
73,0
73.02,0
73.04,0
73.06,0
73.08,0
73.1,0
73.12,0
73.14,0
73.16,0
73.18,0
73.2,0
73.22,0
73.24,0
73.26,0
73.28,0
73.3,0
73.32,0
73.34,0
73.36,0
73.38,0
73.4,0
73.42,0
73.44,0
73.46,0
73.48,0
73.5,0
73.52,0
73.54,0
73.56,0
73.58,0
73.6,0
73.62,0
73.64,0
73.66,0
73.68,0
73.7,0
73.72,0
73.74,0
73.76,0
73.78,0
73.8,0
73.82,0
73.84,0
73.86,0
73.88,0
73.9,0
73.92,0
73.94,0
73.96,0
73.98,0
74,0
74.02,0
74.04,0
74.06,0
74.08,0
74.1,0
74.12,0
74.14,0
74.16,0
74.18,0
74.2,0
74.22,0
74.24,0
74.26,0
74.28,0
74.3,0
74.32,0
74.34,0
74.36,0
74.38,0
74.4,0
74.42,0
74.44,0
74.46,0
74.48,0
74.5,0
74.52,0
74.54,0
74.56,0
74.58,0
74.6,0
74.62,0
74.64,0
74.66,0
74.68,0
74.7,0
74.72,0
74.74,0
74.76,0
74.78,0
74.8,0
74.82,0
74.84,0
74.86,0
74.88,0
74.9,0
74.92,0
74.94,0
74.96,0
74.98,0
75,0
75.02,0
75.04,0
75.06,0
75.08,0
75.1,0
75.12,0
75.14,0
75.16,0
75.18,0
75.2,0
75.22,0
75.24,0
75.26,0
75.28,0
75.3,0
75.32,0
75.34,0
75.36,0
75.38,0
75.4,0
75.42,0
75.44,0
75.46,0
75.48,0
75.5,0
75.52,0
75.54,0
75.56,0
75.58,0
75.6,0
75.62,0
75.64,0
75.66,0
75.68,0
75.7,0
75.72,0
75.74,0
75.76,0
75.78,0
75.8,0
75.82,0
75.84,0
75.86,0
75.88,0
75.9,0
75.92,0
75.94,0
75.96,0
75.98,0
76,0
76.02,0
76.04,0
76.06,0
76.08,0
76.1,0
76.12,0
76.14,0
76.16,0
76.18,0
76.2,0
76.22,0
76.24,0
76.26,0
76.28,0
76.3,0
76.32,0
76.34,0
76.36,0
76.38,0
76.4,0
76.42,0
76.44,0
76.46,0
76.48,0
76.5,0
76.52,0
76.54,0
76.56,0
76.58,0
76.6,0
76.62,0
76.64,0
76.66,0
76.68,1
76.7,1
76.72,1
76.74,1
76.76,1
76.78,1
76.8,1
76.82,1
76.84,1
76.86,1
76.88,1
76.9,1
76.92,1
76.94,1
76.96,1
76.98,1
77,1
77.02,1
77.04,1
77.06,1
77.08,1
77.1,1
77.12,1
77.14,1
77.16,1
77.18,1
77.2,1
77.22,1
77.24,1
77.26,1
77.28,1
77.3,1
77.32,1
77.34,1
77.36,1
77.38,1
77.4,1
77.42,1
77.44,1
77.46,1
77.48,1
77.5,1
77.52,1
77.54,1
77.56,1
77.58,1
77.6,1
77.62,1
77.64,1
77.66,1
77.68,1
77.7,1
77.72,1
77.74,1
77.76,1
77.78,1
77.8,1
77.82,1
77.84,1
77.86,1
77.88,1
77.9,1
77.92,1
77.94,1
77.96,1
77.98,1
78,1
