T,S
46.94,0
46.96,0
46.98,0
47,0
47.02,0
47.04,0
47.06,0
47.08,0
47.1,0
47.12,0
47.14,0
47.16,0
47.18,0
47.2,0
47.22,0
47.24,0
47.26,0
47.28,0
47.3,0
47.32,0
47.34,1
47.36,1
47.38,1
47.4,1
47.42,1
47.44,1
47.46,1
47.48,1
47.5,1
47.52,1
47.54,1
47.56,1
47.58,1
47.6,1
47.62,1
47.64,1
47.66,1
47.68,1
47.7,0
47.72,0
47.74,0
47.76,0
47.78,0
47.8,0
47.82,0
47.84,0
47.86,0
47.88,0
47.9,0
47.92,0
47.94,0
47.96,0
47.98,0
48,0
48.02,0
48.04,0
48.06,0
48.08,0
48.1,0
48.12,0
48.14,0
48.16,0
48.18,0
48.2,0
48.22,0
48.24,0
48.26,0
48.28,0
48.3,0
48.32,0
48.34,0
48.36,0
48.38,0
48.4,0
48.42,0
48.44,0
48.46,0
48.48,0
48.5,0
48.52,0
48.54,0
48.56,0
48.58,0
48.6,0
48.62,0
48.64,0
48.66,0
48.68,0
48.7,0
48.72,0
48.74,0
48.76,0
48.78,0
48.8,0
48.82,0
48.84,0
48.86,0
48.88,0
48.9,0
48.92,0
48.94,0
48.96,0
48.98,0
49,0
49.02,0
49.04,0
49.06,0
49.08,0
49.1,0
49.12,0
49.14,0
49.16,0
49.18,0
49.2,0
49.22,0
49.24,0
49.26,0
49.28,0
49.3,0
49.32,0
49.34,0
49.36,0
49.38,0
49.4,0
49.42,0
49.44,0
49.46,0
49.48,0
49.5,0
49.52,0
49.54,0
49.56,0
49.58,0
49.6,0
49.62,0
49.64,0
49.66,0
49.68,0
49.7,0
49.72,0
49.74,0
49.76,0
49.78,0
49.8,0
49.82,0
49.84,0
49.86,0
49.88,0
49.9,0
49.92,0
49.94,0
49.96,0
49.98,0
50,0
50.02,0
50.04,0
50.06,0
50.08,0
50.1,0
50.12,0
50.14,0
50.16,0
50.18,0
50.2,0
50.22,0
50.24,0
50.26,0
50.28,0
50.3,0
50.32,0
50.34,0
50.36,0
50.38,0
50.4,0
50.42,0
50.44,0
50.46,0
50.48,0
50.5,0
50.52,0
50.54,0
50.56,0
50.58,0
50.6,0
50.62,0
50.64,0
50.66,0
50.68,0
50.7,0
50.72,0
50.74,0
50.76,0
50.78,0
50.8,0
50.82,0
50.84,0
50.86,0
50.88,0
50.9,0
50.92,0
50.94,0
50.96,0
50.98,0
51,0
51.02,0
51.04,0
51.06,0
51.08,0
51.1,0
51.12,0
51.14,0
51.16,0
51.18,0
51.2,0
51.22,0
51.24,0
51.26,0
51.28,0
51.3,0
51.32,0
51.34,0
51.36,0
51.38,0
51.4,0
51.42,0
51.44,0
51.46,0
51.48,0
51.5,0
51.52,0
51.54,0
51.56,0
51.58,0
51.6,0
51.62,0
51.64,0
51.66,0
51.68,0
51.7,0
51.72,0
51.74,0
51.76,0
51.78,0
51.8,0
51.82,0
51.84,0
51.86,0
51.88,0
51.9,0
51.92,0
51.94,0
51.96,0
51.98,0
52,0
52.02,0
52.04,0
52.06,0
52.08,0
52.1,0
52.12,0
52.14,0
52.16,0
52.18,0
52.2,0
52.22,0
52.24,0
52.26,0
52.28,0
52.3,0
52.32,0
52.34,0
52.36,0
52.38,0
52.4,0
52.42,0
52.44,0
52.46,0
52.48,0
52.5,0
52.52,0
52.54,0
52.56,0
52.58,0
52.6,0
52.62,0
52.64,0
52.66,0
52.68,0
52.7,0
52.72,0
52.74,0
52.76,0
52.78,0
52.8,0
52.82,0
52.84,0
52.86,0
52.88,0
52.9,0
52.92,0
52.94,0
52.96,0
52.98,0
53,0
53.02,0
53.04,0
53.06,0
53.08,0
53.1,0
53.12,0
53.14,0
53.16,0
53.18,0
53.2,0
53.22,0
53.24,0
53.26,0
53.28,0
53.3,0
53.32,0
53.34,0
53.36,0
53.38,0
53.4,0
53.42,0
53.44,0
53.46,0
53.48,0
53.5,0
53.52,0
53.54,0
53.56,0
53.58,0
53.6,0
53.62,0
53.64,0
53.66,0
53.68,0
53.7,0
53.72,0
53.74,0
53.76,0
53.78,0
53.8,0
53.82,0
53.84,0
53.86,0
53.88,0
53.9,0
53.92,0
53.94,0
53.96,0
53.98,0
54,0
54.02,0
54.04,0
54.06,0
54.08,0
54.1,0
54.12,0
54.14,0
54.16,0
54.18,0
54.2,0
54.22,0
54.24,0
54.26,0
54.28,0
54.3,0
54.32,0
54.34,0
54.36,0
54.38,0
54.4,0
54.42,0
54.44,0
54.46,0
54.48,0
54.5,0
54.52,0
54.54,0
54.56,0
54.58,0
54.6,0
54.62,0
54.64,0
54.66,0
54.68,0
54.7,0
54.72,0
54.74,0
54.76,0
54.78,0
54.8,0
54.82,0
54.84,0
54.86,0
54.88,0
54.9,0
54.92,0
54.94,0
54.96,0
54.98,0
55,0
55.02,0
55.04,0
55.06,0
55.08,0
55.1,0
55.12,0
55.14,0
55.16,0
55.18,0
55.2,0
55.22,0
55.24,0
55.26,0
55.28,0
55.3,0
55.32,0
55.34,0
55.36,0
55.38,0
55.4,0
55.42,0
55.44,0
55.46,0
55.48,0
55.5,0
55.52,0
55.54,0
55.56,0
55.58,0
55.6,0
55.62,0
55.64,0
55.66,0
55.68,0
55.7,0
55.72,0
55.74,0
55.76,0
55.78,0
55.8,0
55.82,0
55.84,0
55.86,0
55.88,0
55.9,0
55.92,0
55.94,0
55.96,0
55.98,0
56,0
56.02,0
56.04,0
56.06,0
56.08,0
56.1,0
56.12,0
56.14,0
56.16,0
56.18,0
56.2,0
56.22,0
56.24,0
56.26,0
56.28,0
56.3,0
56.32,0
56.34,0
56.36,0
56.38,0
56.4,0
56.42,0
56.44,0
56.46,0
56.48,0
56.5,0
56.52,0
56.54,0
56.56,0
56.58,0
56.6,0
56.62,0
56.64,0
56.66,0
56.68,0
56.7,0
56.72,0
56.74,0
56.76,0
56.78,0
56.8,0
56.82,0
56.84,0
56.86,0
56.88,0
56.9,0
56.92,0
56.94,0
56.96,0
56.98,0
57,0
57.02,0
57.04,0
57.06,0
57.08,0
57.1,0
57.12,0
57.14,0
57.16,0
57.18,0
57.2,0
57.22,0
57.24,0
57.26,0
57.28,0
57.3,0
57.32,0
57.34,0
57.36,0
57.38,0
57.4,0
57.42,0
57.44,0
57.46,0
57.48,0
57.5,0
57.52,0
57.54,0
57.56,0
57.58,0
57.6,0
57.62,0
57.64,0
57.66,0
57.68,0
57.7,0
57.72,0
57.74,0
57.76,0
57.78,0
57.8,0
57.82,0
57.84,0
57.86,0
57.88,0
57.9,0
57.92,0
57.94,0
57.96,0
57.98,0
58,0
58.02,0
58.04,0
58.06,0
58.08,0
58.1,0
58.12,0
58.14,0
58.16,0
58.18,0
58.2,0
58.22,0
58.24,0
58.26,0
58.28,0
58.3,0
58.32,0
58.34,0
58.36,0
58.38,0
58.4,0
58.42,0
58.44,0
58.46,0
58.48,0
58.5,0
58.52,0
58.54,0
58.56,0
58.58,0
58.6,0
58.62,0
58.64,0
58.66,1
58.68,1
58.7,1
58.72,1
58.74,1
58.76,1
58.78,1
58.8,1
58.82,1
58.84,1
58.86,1
58.88,1
58.9,1
58.92,1
58.94,1
58.96,1
58.98,1
59,1
59.02,1
59.04,1
59.06,0
59.08,0
59.1,0
59.12,0
59.14,0
59.16,0
59.18,0
59.2,0
59.22,0
59.24,0
59.26,0
59.28,0
59.3,0
59.32,1
59.34,1
59.36,1
59.38,1
59.4,1
59.42,1
59.44,1
59.46,1
59.48,1
59.5,1
59.52,1
59.54,1
59.56,1
59.58,1
59.6,1
59.62,1
59.64,1
59.66,1
59.68,1
59.7,1
59.72,0
59.74,0
59.76,0
59.78,0
59.8,0
59.82,0
59.84,0
59.86,0
59.88,0
59.9,0
59.92,0
59.94,0
59.96,0
59.98,0
60,0
60.02,0
60.04,0
60.06,0
60.08,0
60.1,0
60.12,0
60.14,0
60.16,1
60.18,1
60.2,1
60.22,1
60.24,1
60.26,1
60.28,1
60.3,1
60.32,1
60.34,1
60.36,1
60.38,1
60.4,1
60.42,1
60.44,1
60.46,1
60.48,1
60.5,1
60.52,1
60.54,1
60.56,1
60.58,1
60.6,1
60.62,1
60.64,1
60.66,1
60.68,1
60.7,1
60.72,1
60.74,1
60.76,0
60.78,0
60.8,0
60.82,0
60.84,0
60.86,0
60.88,0
60.9,0
60.92,0
60.94,0
60.96,0
60.98,0
61,0
61.02,0
61.04,0
61.06,0
61.08,0
61.1,0
61.12,0
61.14,0
61.16,0
61.18,0
61.2,0
61.22,0
61.24,0
61.26,0
61.28,0
61.3,0
61.32,0
61.34,0
61.36,0
61.38,1
61.4,1
61.42,1
61.44,1
61.46,1
61.48,1
61.5,1
61.52,1
61.54,1
61.56,1
61.58,1
61.6,1
61.62,1
61.64,0
61.66,0
61.68,0
61.7,0
61.72,0
61.74,0
61.76,0
61.78,0
61.8,0
61.82,0
61.84,0
61.86,0
61.88,0
61.9,0
61.92,0
61.94,0
61.96,0
61.98,0
62,0
62.02,0
62.04,0
62.06,0
62.08,0
62.1,0
62.12,0
62.14,0
62.16,0
62.18,0
62.2,0
62.22,0
62.24,0
62.26,0
62.28,0
62.3,0
62.32,0
62.34,0
62.36,0
62.38,0
62.4,0
62.42,0
62.44,0
62.46,0
62.48,0
62.5,0
62.52,0
62.54,0
62.56,0
62.58,0
62.6,0
62.62,0
62.64,0
62.66,0
62.68,0
62.7,0
62.72,0
62.74,0
62.76,0
62.78,0
62.8,0
62.82,0
62.84,0
62.86,0
62.88,0
62.9,0
62.92,0
62.94,0
62.96,0
62.98,0
63,0
63.02,0
63.04,0
63.06,0
63.08,0
63.1,0
63.12,0
63.14,0
63.16,0
63.18,0
63.2,0
63.22,0
63.24,0
63.26,0
63.28,0
63.3,0
63.32,0
63.34,0
63.36,0
63.38,0
63.4,0
63.42,0
63.44,0
63.46,0
63.48,0
63.5,0
63.52,0
63.54,0
63.56,0
63.58,0
63.6,0
63.62,0
63.64,0
63.66,0
63.68,0
63.7,0
63.72,0
63.74,0
63.76,0
63.78,0
63.8,0
63.82,0
63.84,0
63.86,0
63.88,0
63.9,0
63.92,0
63.94,0
63.96,0
63.98,0
64,0
64.02,0
64.04,0
64.06,0
64.08,0
64.1,0
64.12,0
64.14,0
64.16,0
64.18,0
64.2,0
64.22,0
64.24,0
64.26,0
64.28,0
64.3,0
64.32,0
64.34,0
64.36,0
64.38,0
64.4,0
64.42,0
64.44,0
64.46,0
64.48,0
64.5,0
64.52,0
64.54,0
64.56,0
64.58,0
64.6,0
64.62,0
64.64,0
64.66,0
64.68,0
64.7,0
64.72,0
64.74,0
64.76,0
64.78,0
64.8,0
64.82,0
64.84,0
64.86,0
64.88,0
64.9,0
64.92,0
64.94,0
64.96,0
64.98,0
65,0
65.02,0
65.04,0
65.06,0
65.08,0
65.1,0
65.12,0
65.14,0
65.16,0
65.18,0
65.2,0
65.22,0
65.24,0
65.26,0
65.28,0
65.3,0
65.32,0
65.34,0
65.36,0
65.38,0
65.4,0
65.42,0
65.44,0
65.46,0
65.48,0
65.5,0
65.52,0
65.54,0
65.56,0
65.58,1
65.6,1
65.62,1
65.64,1
65.66,1
65.68,1
65.7,1
65.72,1
65.74,1
65.76,1
65.78,1
65.8,1
65.82,1
65.84,1
65.86,1
65.88,1
65.9,1
65.92,1
65.94,1
65.96,1
65.98,1
66,1
66.02,1
66.04,1
66.06,1
66.08,1
66.1,1
66.12,1
66.14,1
66.16,1
66.18,1
66.2,1
66.22,1
66.24,1
66.26,1
66.28,1
66.3,1
66.32,1
66.34,1
66.36,1
66.38,1
66.4,1
66.42,1
66.44,1
66.46,1
66.48,1
66.5,1
66.52,1
66.54,1
66.56,1
66.58,1
66.6,1
66.62,1
66.64,1
66.66,1
66.68,0
66.7,0
66.72,0
66.74,0
66.76,0
66.78,0
66.8,0
66.82,0
66.84,0
66.86,0
66.88,0
66.9,0
66.92,0
66.94,0
66.96,0
66.98,0
67,0
67.02,0
67.04,0
67.06,0
67.08,0
67.1,0
67.12,0
67.14,0
67.16,0
67.18,0
67.2,0
67.22,0
67.24,0
67.26,0
67.28,0
67.3,0
67.32,0
67.34,0
67.36,0
67.38,0
67.4,0
67.42,0
67.44,0
67.46,0
67.48,0
67.5,0
67.52,0
67.54,0
67.56,0
67.58,0
67.6,0
67.62,0
67.64,0
67.66,0
67.68,0
67.7,0
67.72,0
67.74,0
67.76,0
67.78,0
67.8,0
67.82,0
67.84,0
67.86,0
67.88,0
67.9,0
67.92,0
67.94,0
67.96,0
67.98,0
68,0
68.02,0
68.04,0
68.06,1
68.08,1
68.1,1
68.12,1
68.14,1
68.16,1
68.18,1
68.2,1
68.22,1
68.24,1
68.26,1
68.28,1
68.3,1
68.32,1
68.34,1
68.36,1
68.38,1
68.4,1
68.42,1
68.44,1
68.46,1
68.48,1
68.5,0
68.52,0
68.54,0
68.56,0
68.58,0
68.6,0
68.62,0
68.64,0
68.66,0
68.68,0
68.7,0
68.72,0
68.74,0
68.76,0
68.78,0
68.8,0
68.82,0
68.84,0
68.86,0
68.88,0
68.9,0
68.92,0
68.94,0
68.96,0
68.98,0
69,0
69.02,0
69.04,0
69.06,0
69.08,0
69.1,0
69.12,0
69.14,0
69.16,0
69.18,0
69.2,0
69.22,0
69.24,0
69.26,0
69.28,0
69.3,0
69.32,0
69.34,0
69.36,0
69.38,0
69.4,0
69.42,0
69.44,0
69.46,0
69.48,0
69.5,0
69.52,0
69.54,0
69.56,0
69.58,0
69.6,0
69.62,0
69.64,0
69.66,0
69.68,0
69.7,0
69.72,0
69.74,0
69.76,0
69.78,0
69.8,0
69.82,0
69.84,0
69.86,0
69.88,0
69.9,0
69.92,0
69.94,0
69.96,0
69.98,0
70,0
70.02,0
70.04,0
70.06,0
70.08,0
70.1,0
70.12,0
70.14,0
70.16,0
70.18,0
70.2,0
70.22,0
70.24,0
70.26,0
70.28,0
70.3,0
70.32,0
70.34,0
70.36,0
70.38,0
70.4,0
70.42,0
70.44,0
70.46,0
70.48,0
70.5,0
70.52,0
70.54,0
70.56,0
70.58,0
70.6,0
70.62,0
70.64,0
70.66,0
70.68,0
70.7,0
70.72,0
70.74,0
70.76,0
70.78,0
70.8,0
70.82,0
70.84,0
70.86,0
70.88,0
70.9,0
70.92,0
70.94,0
70.96,0
70.98,0
71,0
71.02,0
71.04,0
71.06,0
71.08,0
71.1,0
71.12,0
71.14,0
71.16,0
71.18,0
71.2,0
71.22,0
71.24,0
71.26,0
71.28,0
71.3,0
71.32,0
71.34,0
71.36,0
71.38,0
71.4,0
71.42,0
71.44,1
71.46,1
71.48,1
71.5,1
71.52,1
71.54,1
71.56,1
71.58,1
71.6,1
71.62,1
71.64,1
71.66,1
71.68,1
71.7,1
71.72,1
71.74,1
71.76,1
71.78,1
71.8,1
71.82,1
71.84,1
71.86,1
71.88,1
71.9,1
71.92,1
71.94,1
71.96,1
71.98,1
72,1
72.02,1
72.04,1
72.06,1
72.08,1
72.1,1
72.12,1
72.14,1
72.16,1
72.18,1
72.2,1
72.22,1
72.24,1
72.26,1
72.28,1
72.3,1
72.32,1
72.34,1
72.36,1
72.38,1
72.4,1
72.42,1
72.44,1
72.46,1
72.48,1
72.5,1
72.52,1
72.54,1
72.56,1
72.58,1
72.6,1
72.62,1
72.64,1
72.66,1
72.68,1
72.7,1
72.72,1
72.74,1
72.76,1
72.78,1
72.8,1
72.82,1
72.84,1
72.86,1
72.88,1
72.9,1
72.92,1
72.94,1
72.96,1
72.98,1
73,1
73.02,1
73.04,1
73.06,1
73.08,1
73.1,1
73.12,1
73.14,1
73.16,1
73.18,1
73.2,1
73.22,1
73.24,1
73.26,1
73.28,1
73.3,1
73.32,1
73.34,1
73.36,1
73.38,1
73.4,1
73.42,1
73.44,1
73.46,1
73.48,1
73.5,1
73.52,1
73.54,1
73.56,1
73.58,1
73.6,0
73.62,0
73.64,0
73.66,0
73.68,0
73.7,0
73.72,0
73.74,0
73.76,0
73.78,0
73.8,0
73.82,1
73.84,1
73.86,1
73.88,1
73.9,1
73.92,1
73.94,1
73.96,1
73.98,1
74,1
74.02,1
74.04,1
74.06,1
74.08,1
74.1,1
74.12,1
74.14,1
74.16,1
74.18,1
74.2,1
74.22,1
74.24,1
74.26,1
74.28,1
74.3,1
74.32,1
74.34,1
74.36,1
74.38,1
74.4,1
74.42,1
74.44,1
74.46,1
74.48,1
74.5,1
74.52,1
74.54,1
74.56,1
74.58,1
74.6,1
74.62,1
74.64,1
74.66,1
74.68,1
74.7,1
74.72,1
74.74,1
74.76,1
74.78,1
74.8,1
74.82,1
74.84,1
74.86,1
74.88,1
74.9,1
74.92,1
74.94,1
74.96,1
74.98,1
75,1
75.02,1
75.04,1
75.06,1
75.08,1
75.1,1
75.12,1
75.14,1
75.16,1
75.18,1
75.2,1
75.22,1
75.24,1
75.26,1
75.28,1
75.3,1
75.32,1
75.34,1
75.36,1
75.38,1
75.4,1
75.42,1
75.44,1
75.46,1
75.48,1
75.5,1
75.52,1
75.54,1
75.56,1
75.58,1
75.6,1
75.62,1
75.64,1
75.66,1
75.68,1
75.7,1
75.72,1
75.74,1
75.76,1
75.78,1
75.8,1
75.82,1
75.84,1
75.86,1
75.88,1
75.9,1
75.92,1
75.94,1
75.96,1
75.98,1
76,1
76.02,1
76.04,1
76.06,1
76.08,1
76.1,1
76.12,1
76.14,1
76.16,1
76.18,1
76.2,1
76.22,1
76.24,1
76.26,0
76.28,0
76.3,0
76.32,0
76.34,0
76.36,0
76.38,0
76.4,0
76.42,0
76.44,0
76.46,0
76.48,0
76.5,0
76.52,0
76.54,0
76.56,0
76.58,0
76.6,0
76.62,0
76.64,0
76.66,0
76.68,0
76.7,0
76.72,0
76.74,0
76.76,0
76.78,0
76.8,0
76.82,0
76.84,0
76.86,0
76.88,0
76.9,0
76.92,0
76.94,0
76.96,0
76.98,0
77,0
