T,S
46.94,0
46.96,0
46.98,0
47,0
47.02,0
47.04,0
47.06,0
47.08,0
47.1,0
47.12,0
47.14,0
47.16,0
47.18,0
47.2,0
47.22,0
47.24,0
47.26,0
47.28,0
47.3,0
47.32,0
47.34,0
47.36,0
47.38,0
47.4,0
47.42,0
47.44,0
47.46,0
47.48,0
47.5,0
47.52,0
47.54,0
47.56,0
47.58,0
47.6,0
47.62,0
47.64,0
47.66,0
47.68,0
47.7,0
47.72,0
47.74,0
47.76,0
47.78,0
47.8,0
47.82,0
47.84,0
47.86,0
47.88,1
47.9,1
47.92,1
47.94,1
47.96,1
47.98,1
48,1
48.02,1
48.04,1
48.06,1
48.08,1
48.1,1
48.12,1
48.14,1
48.16,1
48.18,1
48.2,1
48.22,1
48.24,1
48.26,1
48.28,1
48.3,1
48.32,1
48.34,1
48.36,1
48.38,1
48.4,1
48.42,1
48.44,1
48.46,1
48.48,1
48.5,1
48.52,1
48.54,1
48.56,1
48.58,1
48.6,1
48.62,1
48.64,1
48.66,1
48.68,1
48.7,1
48.72,1
48.74,1
48.76,1
48.78,1
48.8,1
48.82,1
48.84,1
48.86,1
48.88,1
48.9,1
48.92,1
48.94,1
48.96,1
48.98,1
49,1
49.02,1
49.04,1
49.06,1
49.08,1
49.1,1
49.12,1
49.14,1
49.16,1
49.18,1
49.2,1
49.22,1
49.24,1
49.26,1
49.28,1
49.3,1
49.32,1
49.34,1
49.36,1
49.38,1
49.4,1
49.42,1
49.44,1
49.46,1
49.48,1
49.5,1
49.52,1
49.54,1
49.56,1
49.58,1
49.6,1
49.62,1
49.64,1
49.66,1
49.68,1
49.7,1
49.72,1
49.74,1
49.76,1
49.78,1
49.8,1
49.82,1
49.84,1
49.86,1
49.88,1
49.9,1
49.92,1
49.94,1
49.96,1
49.98,1
50,1
50.02,1
50.04,1
50.06,1
50.08,1
50.1,1
50.12,1
50.14,1
50.16,1
50.18,1
50.2,1
50.22,1
50.24,1
50.26,1
50.28,1
50.3,1
50.32,1
50.34,1
50.36,1
50.38,1
50.4,1
50.42,1
50.44,1
50.46,1
50.48,1
50.5,1
50.52,1
50.54,1
50.56,1
50.58,1
50.6,1
50.62,1
50.64,1
50.66,1
50.68,1
50.7,1
50.72,1
50.74,1
50.76,1
50.78,1
50.8,1
50.82,1
50.84,1
50.86,1
50.88,1
50.9,1
50.92,1
50.94,1
50.96,1
50.98,1
51,1
51.02,1
51.04,1
51.06,1
51.08,1
51.1,1
51.12,1
51.14,1
51.16,1
51.18,1
51.2,1
51.22,1
51.24,1
51.26,1
51.28,1
51.3,1
51.32,1
51.34,0
51.36,0
51.38,0
51.4,0
51.42,0
51.44,0
51.46,0
51.48,0
51.5,0
51.52,0
51.54,0
51.56,0
51.58,1
51.6,1
51.62,1
51.64,1
51.66,1
51.68,1
51.7,1
51.72,1
51.74,1
51.76,1
51.78,1
51.8,1
51.82,1
51.84,1
51.86,1
51.88,1
51.9,1
51.92,1
51.94,1
51.96,1
51.98,1
52,1
52.02,1
52.04,1
52.06,1
52.08,1
52.1,1
52.12,1
52.14,1
52.16,1
52.18,1
52.2,1
52.22,1
52.24,1
52.26,1
52.28,1
52.3,1
52.32,1
52.34,1
52.36,1
52.38,1
52.4,1
52.42,1
52.44,1
52.46,1
52.48,1
52.5,1
52.52,1
52.54,1
52.56,1
52.58,1
52.6,1
52.62,1
52.64,1
52.66,1
52.68,1
52.7,1
52.72,1
52.74,1
52.76,1
52.78,1
52.8,1
52.82,1
52.84,1
52.86,1
52.88,1
52.9,1
52.92,1
52.94,1
52.96,1
52.98,1
53,1
53.02,1
53.04,1
53.06,1
53.08,1
53.1,1
53.12,1
53.14,1
53.16,1
53.18,1
53.2,1
53.22,1
53.24,1
53.26,1
53.28,1
53.3,1
53.32,1
53.34,1
53.36,1
53.38,1
53.4,1
53.42,1
53.44,1
53.46,1
53.48,1
53.5,1
53.52,1
53.54,1
53.56,1
53.58,1
53.6,1
53.62,1
53.64,1
53.66,1
53.68,1
53.7,1
53.72,1
53.74,1
53.76,1
53.78,1
53.8,1
53.82,1
53.84,1
53.86,1
53.88,1
53.9,1
53.92,1
53.94,1
53.96,1
53.98,1
54,1
54.02,1
54.04,1
54.06,1
54.08,1
54.1,1
54.12,1
54.14,1
54.16,1
54.18,1
54.2,1
54.22,1
54.24,1
54.26,1
54.28,1
54.3,1
54.32,1
54.34,1
54.36,1
54.38,1
54.4,1
54.42,1
54.44,1
54.46,1
54.48,1
54.5,1
54.52,1
54.54,1
54.56,1
54.58,1
54.6,1
54.62,1
54.64,1
54.66,1
54.68,1
54.7,1
54.72,1
54.74,1
54.76,1
54.78,1
54.8,1
54.82,1
54.84,1
54.86,1
54.88,1
54.9,1
54.92,1
54.94,1
54.96,1
54.98,1
55,1
55.02,1
55.04,1
55.06,1
55.08,1
55.1,1
55.12,1
55.14,1
55.16,1
55.18,1
55.2,1
55.22,1
55.24,1
55.26,1
55.28,1
55.3,1
55.32,1
55.34,1
55.36,1
55.38,1
55.4,1
55.42,1
55.44,1
55.46,1
55.48,1
55.5,1
55.52,1
55.54,1
55.56,1
55.58,1
55.6,1
55.62,1
55.64,1
55.66,1
55.68,1
55.7,1
55.72,1
55.74,1
55.76,1
55.78,1
55.8,1
55.82,1
55.84,1
55.86,1
55.88,1
55.9,1
55.92,1
55.94,1
55.96,1
55.98,1
56,1
56.02,1
56.04,1
56.06,1
56.08,1
56.1,1
56.12,1
56.14,1
56.16,1
56.18,1
56.2,1
56.22,1
56.24,1
56.26,1
56.28,1
56.3,1
56.32,1
56.34,1
56.36,1
56.38,1
56.4,1
56.42,1
56.44,1
56.46,1
56.48,1
56.5,1
56.52,1
56.54,1
56.56,1
56.58,1
56.6,1
56.62,1
56.64,1
56.66,1
56.68,1
56.7,1
56.72,1
56.74,1
56.76,1
56.78,1
56.8,1
56.82,1
56.84,1
56.86,1
56.88,1
56.9,1
56.92,1
56.94,1
56.96,1
56.98,1
57,1
57.02,1
57.04,1
57.06,1
57.08,1
57.1,1
57.12,1
57.14,1
57.16,1
57.18,1
57.2,1
57.22,1
57.24,1
57.26,1
57.28,1
57.3,1
57.32,1
57.34,1
57.36,1
57.38,1
57.4,1
57.42,1
57.44,1
57.46,1
57.48,1
57.5,1
57.52,1
57.54,1
57.56,1
57.58,1
57.6,1
57.62,1
57.64,1
57.66,1
57.68,1
57.7,1
57.72,1
57.74,1
57.76,1
57.78,1
57.8,1
57.82,1
57.84,1
57.86,1
57.88,1
57.9,1
57.92,1
57.94,1
57.96,1
57.98,1
58,1
58.02,1
58.04,1
58.06,1
58.08,1
58.1,1
58.12,1
58.14,1
58.16,1
58.18,1
58.2,1
58.22,1
58.24,1
58.26,1
58.28,1
58.3,1
58.32,1
58.34,1
58.36,1
58.38,1
58.4,1
58.42,1
58.44,1
58.46,1
58.48,1
58.5,1
58.52,1
58.54,1
58.56,1
58.58,1
58.6,1
58.62,1
58.64,1
58.66,1
58.68,1
58.7,1
58.72,1
58.74,1
58.76,1
58.78,1
58.8,1
58.82,1
58.84,1
58.86,1
58.88,1
58.9,1
58.92,1
58.94,1
58.96,1
58.98,1
59,1
59.02,1
59.04,1
59.06,1
59.08,1
59.1,1
59.12,1
59.14,1
59.16,1
59.18,1
59.2,1
59.22,1
59.24,1
59.26,1
59.28,1
59.3,1
59.32,1
59.34,1
59.36,1
59.38,1
59.4,1
59.42,1
59.44,1
59.46,1
59.48,1
59.5,1
59.52,1
59.54,1
59.56,1
59.58,1
59.6,1
59.62,0
59.64,0
59.66,0
59.68,0
59.7,0
59.72,0
59.74,0
59.76,0
59.78,0
59.8,0
59.82,0
59.84,0
59.86,0
59.88,0
59.9,0
59.92,0
59.94,0
59.96,0
59.98,0
60,0
60.02,0
60.04,0
60.06,0
60.08,0
60.1,0
60.12,0
60.14,0
60.16,0
60.18,0
60.2,0
60.22,0
60.24,0
60.26,0
60.28,0
60.3,0
60.32,0
60.34,0
60.36,0
60.38,0
60.4,0
60.42,0
60.44,0
60.46,0
60.48,0
60.5,0
60.52,0
60.54,0
60.56,0
60.58,0
60.6,0
60.62,0
60.64,0
60.66,0
60.68,0
60.7,0
60.72,0
60.74,0
60.76,0
60.78,0
60.8,0
60.82,0
60.84,0
60.86,0
60.88,0
60.9,0
60.92,0
60.94,0
60.96,0
60.98,0
61,0
61.02,0
61.04,0
61.06,0
61.08,0
61.1,0
61.12,0
61.14,0
61.16,0
61.18,0
61.2,0
61.22,0
61.24,0
61.26,0
61.28,0
61.3,0
61.32,0
61.34,0
61.36,0
61.38,0
61.4,0
61.42,0
61.44,0
61.46,0
61.48,0
61.5,0
61.52,0
61.54,0
61.56,0
61.58,0
61.6,0
61.62,0
61.64,0
61.66,0
61.68,0
61.7,0
61.72,0
61.74,0
61.76,0
61.78,0
61.8,0
61.82,0
61.84,0
61.86,0
61.88,1
61.9,1
61.92,1
61.94,1
61.96,1
61.98,1
62,1
62.02,1
62.04,1
62.06,1
62.08,1
62.1,1
62.12,1
62.14,1
62.16,1
62.18,1
62.2,1
62.22,1
62.24,1
62.26,1
62.28,1
62.3,1
62.32,1
62.34,1
62.36,1
62.38,1
62.4,1
62.42,1
62.44,1
62.46,1
62.48,1
62.5,1
62.52,1
62.54,1
62.56,1
62.58,1
62.6,1
62.62,1
62.64,1
62.66,1
62.68,1
62.7,1
62.72,1
62.74,1
62.76,1
62.78,1
62.8,1
62.82,1
62.84,1
62.86,1
62.88,1
62.9,1
62.92,1
62.94,1
62.96,1
62.98,1
63,1
63.02,1
63.04,1
63.06,1
63.08,1
63.1,1
63.12,1
63.14,1
63.16,1
63.18,1
63.2,1
63.22,1
63.24,1
63.26,1
63.28,1
63.3,1
63.32,1
63.34,1
63.36,1
63.38,1
63.4,1
63.42,1
63.44,1
63.46,1
63.48,1
63.5,1
63.52,1
63.54,1
63.56,1
63.58,1
63.6,1
63.62,1
63.64,1
63.66,1
63.68,1
63.7,1
63.72,1
63.74,1
63.76,1
63.78,1
63.8,1
63.82,1
63.84,1
63.86,1
63.88,1
63.9,1
63.92,1
63.94,1
63.96,1
63.98,1
64,1
64.02,1
64.04,1
64.06,1
64.08,1
64.1,1
64.12,1
64.14,1
64.16,1
64.18,1
64.2,1
64.22,1
64.24,1
64.26,1
64.28,1
64.3,1
64.32,1
64.34,1
64.36,1
64.38,1
64.4,1
64.42,1
64.44,1
64.46,1
64.48,1
64.5,1
64.52,1
64.54,1
64.56,1
64.58,1
64.6,1
64.62,1
64.64,1
64.66,1
64.68,1
64.7,1
64.72,1
64.74,1
64.76,1
64.78,1
64.8,1
64.82,1
64.84,1
64.86,1
64.88,1
64.9,1
64.92,1
64.94,1
64.96,1
64.98,1
65,1
65.02,1
65.04,1
65.06,1
65.08,1
65.1,1
65.12,1
65.14,1
65.16,1
65.18,1
65.2,1
65.22,1
65.24,1
65.26,1
65.28,1
65.3,1
65.32,1
65.34,1
65.36,1
65.38,1
65.4,1
65.42,1
65.44,1
65.46,1
65.48,1
65.5,1
65.52,1
65.54,1
65.56,1
65.58,1
65.6,1
65.62,1
65.64,1
65.66,1
65.68,1
65.7,1
65.72,1
65.74,1
65.76,1
65.78,1
65.8,1
65.82,1
65.84,1
65.86,1
65.88,1
65.9,1
65.92,1
65.94,1
65.96,1
65.98,1
66,1
66.02,1
66.04,1
66.06,1
66.08,1
66.1,1
66.12,1
66.14,1
66.16,1
66.18,1
66.2,1
66.22,1
66.24,1
66.26,1
66.28,1
66.3,1
66.32,1
66.34,1
66.36,1
66.38,1
66.4,0
66.42,0
66.44,0
66.46,0
66.48,0
66.5,0
66.52,0
66.54,0
66.56,0
66.58,0
66.6,0
66.62,0
66.64,0
66.66,0
66.68,0
66.7,0
66.72,0
66.74,0
66.76,0
66.78,0
66.8,0
66.82,0
66.84,0
66.86,0
66.88,0
66.9,0
66.92,0
66.94,0
66.96,0
66.98,0
67,0
67.02,0
67.04,0
67.06,0
67.08,0
67.1,0
67.12,0
67.14,0
67.16,0
67.18,0
67.2,0
67.22,0
67.24,0
67.26,0
67.28,0
67.3,0
67.32,0
67.34,0
67.36,0
67.38,0
67.4,0
67.42,0
67.44,0
67.46,0
67.48,0
67.5,0
67.52,0
67.54,0
67.56,0
67.58,0
67.6,0
67.62,0
67.64,0
67.66,0
67.68,0
67.7,0
67.72,0
67.74,0
67.76,0
67.78,0
67.8,0
67.82,0
67.84,0
67.86,0
67.88,0
67.9,0
67.92,0
67.94,0
67.96,0
67.98,0
68,0
68.02,0
68.04,0
68.06,0
68.08,0
68.1,0
68.12,0
68.14,0
68.16,0
68.18,0
68.2,0
68.22,0
68.24,0
68.26,0
68.28,0
68.3,0
68.32,0
68.34,0
68.36,0
68.38,0
68.4,0
68.42,0
68.44,0
68.46,0
68.48,0
68.5,0
68.52,0
68.54,0
68.56,0
68.58,0
68.6,0
68.62,0
68.64,0
68.66,0
68.68,0
68.7,0
68.72,0
68.74,0
68.76,0
68.78,0
68.8,0
68.82,0
68.84,0
68.86,0
68.88,0
68.9,0
68.92,0
68.94,0
68.96,0
68.98,0
69,0
69.02,0
69.04,0
69.06,0
69.08,0
69.1,0
69.12,0
69.14,0
69.16,0
69.18,0
69.2,0
69.22,0
69.24,0
69.26,0
69.28,0
69.3,0
69.32,0
69.34,0
69.36,0
69.38,0
69.4,0
69.42,0
69.44,0
69.46,0
69.48,0
69.5,0
69.52,0
69.54,0
69.56,0
69.58,0
69.6,0
69.62,0
69.64,0
69.66,0
69.68,0
69.7,0
69.72,0
69.74,0
69.76,0
69.78,0
69.8,0
69.82,0
69.84,0
69.86,0
69.88,0
69.9,0
69.92,0
69.94,0
69.96,0
69.98,0
70,0
70.02,0
70.04,0
70.06,0
70.08,0
70.1,0
70.12,0
70.14,0
70.16,0
70.18,0
70.2,0
70.22,0
70.24,0
70.26,0
70.28,0
70.3,0
70.32,0
70.34,0
70.36,0
70.38,0
70.4,0
70.42,0
70.44,0
70.46,0
70.48,0
70.5,0
70.52,0
70.54,0
70.56,0
70.58,0
70.6,0
70.62,0
70.64,0
70.66,0
70.68,0
70.7,0
70.72,0
70.74,0
70.76,0
70.78,0
70.8,0
70.82,0
70.84,0
70.86,0
70.88,0
70.9,0
70.92,0
70.94,0
70.96,1
70.98,1
71,1
71.02,1
71.04,1
71.06,1
71.08,1
71.1,1
71.12,1
71.14,1
71.16,0
71.18,0
71.2,0
71.22,0
71.24,0
71.26,0
71.28,0
71.3,0
71.32,0
71.34,0
71.36,0
71.38,0
71.4,0
71.42,0
71.44,0
71.46,0
71.48,0
71.5,0
71.52,0
71.54,0
71.56,0
71.58,0
71.6,0
71.62,0
71.64,0
71.66,0
71.68,0
71.7,0
71.72,0
71.74,0
71.76,0
71.78,0
71.8,0
71.82,0
71.84,0
71.86,0
71.88,0
71.9,0
71.92,0
71.94,0
71.96,0
71.98,0
72,0
72.02,0
72.04,0
72.06,0
72.08,0
72.1,0
72.12,0
72.14,0
72.16,0
72.18,0
72.2,0
72.22,0
72.24,0
72.26,0
72.28,0
72.3,0
72.32,0
72.34,0
72.36,0
72.38,0
72.4,0
72.42,0
72.44,0
72.46,0
72.48,0
72.5,0
72.52,0
72.54,0
72.56,0
72.58,0
72.6,1
72.62,1
72.64,1
72.66,1
72.68,1
72.7,1
72.72,1
72.74,1
72.76,1
72.78,1
72.8,1
72.82,1
72.84,1
72.86,1
72.88,1
72.9,1
72.92,1
72.94,1
72.96,1
72.98,1
73,1
73.02,1
73.04,1
73.06,1
73.08,1
73.1,1
73.12,1
73.14,1
73.16,1
73.18,1
73.2,1
73.22,1
73.24,1
73.26,1
73.28,1
73.3,1
73.32,1
73.34,1
73.36,1
73.38,1
73.4,1
73.42,1
73.44,1
73.46,1
73.48,1
73.5,1
73.52,1
73.54,1
73.56,1
73.58,1
73.6,1
73.62,1
73.64,1
73.66,1
73.68,1
73.7,1
73.72,1
73.74,1
73.76,1
73.78,1
73.8,1
73.82,1
73.84,1
73.86,1
73.88,1
73.9,1
73.92,1
73.94,1
73.96,1
73.98,1
74,1
74.02,1
74.04,1
74.06,1
74.08,1
74.1,1
74.12,1
74.14,1
74.16,1
74.18,1
74.2,1
74.22,1
74.24,1
74.26,1
74.28,1
74.3,1
74.32,1
74.34,1
74.36,1
74.38,1
74.4,1
74.42,1
74.44,1
74.46,1
74.48,1
74.5,1
74.52,1
74.54,1
74.56,1
74.58,1
74.6,1
74.62,1
74.64,1
74.66,1
74.68,1
74.7,1
74.72,1
74.74,1
74.76,1
74.78,1
74.8,1
74.82,1
74.84,1
74.86,1
74.88,1
74.9,1
74.92,1
74.94,1
74.96,1
74.98,1
75,1
75.02,1
75.04,1
75.06,1
75.08,1
75.1,1
75.12,1
75.14,1
75.16,1
75.18,1
75.2,1
75.22,1
75.24,1
75.26,1
75.28,1
75.3,1
75.32,1
75.34,1
75.36,1
75.38,1
75.4,1
75.42,1
75.44,1
75.46,1
75.48,1
75.5,1
75.52,1
75.54,1
75.56,1
75.58,1
75.6,1
75.62,1
75.64,1
75.66,1
75.68,1
75.7,1
75.72,1
75.74,1
75.76,1
75.78,1
75.8,1
75.82,1
75.84,1
75.86,1
75.88,1
75.9,1
75.92,1
75.94,1
75.96,1
75.98,1
76,1
76.02,1
76.04,1
76.06,1
76.08,1
76.1,1
76.12,1
76.14,1
76.16,1
76.18,1
76.2,1
76.22,1
76.24,1
76.26,1
76.28,1
76.3,1
76.32,1
76.34,1
76.36,1
76.38,1
76.4,1
76.42,1
76.44,1
76.46,1
76.48,1
76.5,1
76.52,1
76.54,1
76.56,1
76.58,1
76.6,1
76.62,1
76.64,1
76.66,1
76.68,1
76.7,1
76.72,1
76.74,1
76.76,1
76.78,1
76.8,1
76.82,1
76.84,1
76.86,1
76.88,1
76.9,1
76.92,1
76.94,1
76.96,1
76.98,1
77,1
77.02,1
77.04,1
77.06,1
77.08,1
77.1,1
77.12,1
77.14,1
77.16,1
77.18,1
77.2,1
77.22,1
77.24,1
77.26,1
77.28,1
77.3,1
77.32,1
77.34,1
77.36,1
77.38,1
77.4,1
77.42,1
77.44,1
77.46,1
77.48,1
77.5,1
77.52,1
77.54,1
77.56,1
77.58,1
77.6,1
77.62,1
77.64,1
77.66,1
77.68,1
77.7,1
77.72,1
77.74,1
77.76,1
77.78,1
77.8,1
77.82,1
77.84,1
77.86,1
77.88,1
77.9,1
77.92,1
77.94,1
77.96,1
77.98,1
78,1
